id,url,route,content_family,cluster,subcluster,primary_entity,primary_keyword,search_intent,proposed_h1,canonical_url,parent_hub,schema_types,blueprint,priority,priority_score,quality_threshold,lifecycle_state,publish_approved,indexable
url-candidate-0538,https://www.mcpserver.in/servers/intercom-search-mcp-server/,/servers/intercom-search-mcp-server/,mcp-server-profile,developer-tools,intercom-search-mcp-server,Intercom Search MCP Server,Intercom Search MCP server,implementation,Intercom Search MCP Server,https://www.mcpserver.in/servers/intercom-search-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0539,https://www.mcpserver.in/servers/intercom-audit-mcp-server/,/servers/intercom-audit-mcp-server/,mcp-server-profile,developer-tools,intercom-audit-mcp-server,Intercom Audit MCP Server,Intercom Audit MCP server,implementation,Intercom Audit MCP Server,https://www.mcpserver.in/servers/intercom-audit-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0540,https://www.mcpserver.in/servers/intercom-workflow-mcp-server/,/servers/intercom-workflow-mcp-server/,mcp-server-profile,developer-tools,intercom-workflow-mcp-server,Intercom Workflow MCP Server,Intercom Workflow MCP server,implementation,Intercom Workflow MCP Server,https://www.mcpserver.in/servers/intercom-workflow-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0541,https://www.mcpserver.in/servers/intercom-security-mcp-server/,/servers/intercom-security-mcp-server/,mcp-server-profile,developer-tools,intercom-security-mcp-server,Intercom Security MCP Server,Intercom Security MCP server,implementation,Intercom Security MCP Server,https://www.mcpserver.in/servers/intercom-security-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0542,https://www.mcpserver.in/servers/intercom-deployment-mcp-server/,/servers/intercom-deployment-mcp-server/,mcp-server-profile,developer-tools,intercom-deployment-mcp-server,Intercom Deployment MCP Server,Intercom Deployment MCP server,implementation,Intercom Deployment MCP Server,https://www.mcpserver.in/servers/intercom-deployment-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0543,https://www.mcpserver.in/servers/freshdesk-mcp-server/,/servers/freshdesk-mcp-server/,mcp-server-profile,developer-tools,freshdesk-mcp-server,Freshdesk MCP Server,Freshdesk MCP server,implementation,Freshdesk MCP Server,https://www.mcpserver.in/servers/freshdesk-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0544,https://www.mcpserver.in/servers/freshdesk-read-only-mcp-server/,/servers/freshdesk-read-only-mcp-server/,mcp-server-profile,developer-tools,freshdesk-read-only-mcp-server,Freshdesk Read Only MCP Server,Freshdesk Read Only MCP server,implementation,Freshdesk Read Only MCP Server,https://www.mcpserver.in/servers/freshdesk-read-only-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0545,https://www.mcpserver.in/servers/freshdesk-admin-mcp-server/,/servers/freshdesk-admin-mcp-server/,mcp-server-profile,developer-tools,freshdesk-admin-mcp-server,Freshdesk Admin MCP Server,Freshdesk Admin MCP server,implementation,Freshdesk Admin MCP Server,https://www.mcpserver.in/servers/freshdesk-admin-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0546,https://www.mcpserver.in/servers/freshdesk-analytics-mcp-server/,/servers/freshdesk-analytics-mcp-server/,mcp-server-profile,developer-tools,freshdesk-analytics-mcp-server,Freshdesk Analytics MCP Server,Freshdesk Analytics MCP server,implementation,Freshdesk Analytics MCP Server,https://www.mcpserver.in/servers/freshdesk-analytics-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0547,https://www.mcpserver.in/servers/freshdesk-automation-mcp-server/,/servers/freshdesk-automation-mcp-server/,mcp-server-profile,developer-tools,freshdesk-automation-mcp-server,Freshdesk Automation MCP Server,Freshdesk Automation MCP server,implementation,Freshdesk Automation MCP Server,https://www.mcpserver.in/servers/freshdesk-automation-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0548,https://www.mcpserver.in/servers/freshdesk-search-mcp-server/,/servers/freshdesk-search-mcp-server/,mcp-server-profile,developer-tools,freshdesk-search-mcp-server,Freshdesk Search MCP Server,Freshdesk Search MCP server,implementation,Freshdesk Search MCP Server,https://www.mcpserver.in/servers/freshdesk-search-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0549,https://www.mcpserver.in/servers/freshdesk-audit-mcp-server/,/servers/freshdesk-audit-mcp-server/,mcp-server-profile,developer-tools,freshdesk-audit-mcp-server,Freshdesk Audit MCP Server,Freshdesk Audit MCP server,implementation,Freshdesk Audit MCP Server,https://www.mcpserver.in/servers/freshdesk-audit-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0550,https://www.mcpserver.in/servers/freshdesk-workflow-mcp-server/,/servers/freshdesk-workflow-mcp-server/,mcp-server-profile,developer-tools,freshdesk-workflow-mcp-server,Freshdesk Workflow MCP Server,Freshdesk Workflow MCP server,implementation,Freshdesk Workflow MCP Server,https://www.mcpserver.in/servers/freshdesk-workflow-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0551,https://www.mcpserver.in/servers/freshdesk-security-mcp-server/,/servers/freshdesk-security-mcp-server/,mcp-server-profile,developer-tools,freshdesk-security-mcp-server,Freshdesk Security MCP Server,Freshdesk Security MCP server,implementation,Freshdesk Security MCP Server,https://www.mcpserver.in/servers/freshdesk-security-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0552,https://www.mcpserver.in/servers/freshdesk-deployment-mcp-server/,/servers/freshdesk-deployment-mcp-server/,mcp-server-profile,developer-tools,freshdesk-deployment-mcp-server,Freshdesk Deployment MCP Server,Freshdesk Deployment MCP server,implementation,Freshdesk Deployment MCP Server,https://www.mcpserver.in/servers/freshdesk-deployment-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0553,https://www.mcpserver.in/servers/servicenow-mcp-server/,/servers/servicenow-mcp-server/,mcp-server-profile,developer-tools,servicenow-mcp-server,ServiceNow MCP Server,ServiceNow MCP server,implementation,ServiceNow MCP Server,https://www.mcpserver.in/servers/servicenow-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0554,https://www.mcpserver.in/servers/servicenow-read-only-mcp-server/,/servers/servicenow-read-only-mcp-server/,mcp-server-profile,developer-tools,servicenow-read-only-mcp-server,ServiceNow Read Only MCP Server,ServiceNow Read Only MCP server,implementation,ServiceNow Read Only MCP Server,https://www.mcpserver.in/servers/servicenow-read-only-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0555,https://www.mcpserver.in/servers/servicenow-admin-mcp-server/,/servers/servicenow-admin-mcp-server/,mcp-server-profile,developer-tools,servicenow-admin-mcp-server,ServiceNow Admin MCP Server,ServiceNow Admin MCP server,implementation,ServiceNow Admin MCP Server,https://www.mcpserver.in/servers/servicenow-admin-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0556,https://www.mcpserver.in/servers/servicenow-analytics-mcp-server/,/servers/servicenow-analytics-mcp-server/,mcp-server-profile,developer-tools,servicenow-analytics-mcp-server,ServiceNow Analytics MCP Server,ServiceNow Analytics MCP server,implementation,ServiceNow Analytics MCP Server,https://www.mcpserver.in/servers/servicenow-analytics-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0557,https://www.mcpserver.in/servers/servicenow-automation-mcp-server/,/servers/servicenow-automation-mcp-server/,mcp-server-profile,developer-tools,servicenow-automation-mcp-server,ServiceNow Automation MCP Server,ServiceNow Automation MCP server,implementation,ServiceNow Automation MCP Server,https://www.mcpserver.in/servers/servicenow-automation-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0558,https://www.mcpserver.in/servers/servicenow-search-mcp-server/,/servers/servicenow-search-mcp-server/,mcp-server-profile,developer-tools,servicenow-search-mcp-server,ServiceNow Search MCP Server,ServiceNow Search MCP server,implementation,ServiceNow Search MCP Server,https://www.mcpserver.in/servers/servicenow-search-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0559,https://www.mcpserver.in/servers/servicenow-audit-mcp-server/,/servers/servicenow-audit-mcp-server/,mcp-server-profile,developer-tools,servicenow-audit-mcp-server,ServiceNow Audit MCP Server,ServiceNow Audit MCP server,implementation,ServiceNow Audit MCP Server,https://www.mcpserver.in/servers/servicenow-audit-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0560,https://www.mcpserver.in/servers/servicenow-workflow-mcp-server/,/servers/servicenow-workflow-mcp-server/,mcp-server-profile,developer-tools,servicenow-workflow-mcp-server,ServiceNow Workflow MCP Server,ServiceNow Workflow MCP server,implementation,ServiceNow Workflow MCP Server,https://www.mcpserver.in/servers/servicenow-workflow-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0561,https://www.mcpserver.in/servers/servicenow-security-mcp-server/,/servers/servicenow-security-mcp-server/,mcp-server-profile,developer-tools,servicenow-security-mcp-server,ServiceNow Security MCP Server,ServiceNow Security MCP server,implementation,ServiceNow Security MCP Server,https://www.mcpserver.in/servers/servicenow-security-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0562,https://www.mcpserver.in/servers/servicenow-deployment-mcp-server/,/servers/servicenow-deployment-mcp-server/,mcp-server-profile,developer-tools,servicenow-deployment-mcp-server,ServiceNow Deployment MCP Server,ServiceNow Deployment MCP server,implementation,ServiceNow Deployment MCP Server,https://www.mcpserver.in/servers/servicenow-deployment-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0563,https://www.mcpserver.in/servers/workday-mcp-server/,/servers/workday-mcp-server/,mcp-server-profile,developer-tools,workday-mcp-server,Workday MCP Server,Workday MCP server,implementation,Workday MCP Server,https://www.mcpserver.in/servers/workday-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0564,https://www.mcpserver.in/servers/workday-read-only-mcp-server/,/servers/workday-read-only-mcp-server/,mcp-server-profile,developer-tools,workday-read-only-mcp-server,Workday Read Only MCP Server,Workday Read Only MCP server,implementation,Workday Read Only MCP Server,https://www.mcpserver.in/servers/workday-read-only-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0565,https://www.mcpserver.in/servers/workday-admin-mcp-server/,/servers/workday-admin-mcp-server/,mcp-server-profile,developer-tools,workday-admin-mcp-server,Workday Admin MCP Server,Workday Admin MCP server,implementation,Workday Admin MCP Server,https://www.mcpserver.in/servers/workday-admin-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0566,https://www.mcpserver.in/servers/workday-analytics-mcp-server/,/servers/workday-analytics-mcp-server/,mcp-server-profile,developer-tools,workday-analytics-mcp-server,Workday Analytics MCP Server,Workday Analytics MCP server,implementation,Workday Analytics MCP Server,https://www.mcpserver.in/servers/workday-analytics-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
url-candidate-0567,https://www.mcpserver.in/servers/workday-automation-mcp-server/,/servers/workday-automation-mcp-server/,mcp-server-profile,developer-tools,workday-automation-mcp-server,Workday Automation MCP Server,Workday Automation MCP server,implementation,Workday Automation MCP Server,https://www.mcpserver.in/servers/workday-automation-mcp-server/,https://www.mcpserver.in/categories/developer-tools/,WebPage|BreadcrumbList|Organization|SoftwareApplication|TechArticle,mcp-server-profile,P1,87,94,candidate,false,false
